#Nodes (id	xPos	yPos)
228	229	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
229	230	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
230	231	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
231	232	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
232	233	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
233	234	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
234	235	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
235	236	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
236	237	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
237	238	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
238	239	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
239	240	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
240	241	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
241	242	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
242	243	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
243	244	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
244	245	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
245	246	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
246	247	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
247	248	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
248	249	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
249	250	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
250	251	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
251	252	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
252	253	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
253	254	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
254	255	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
255	256	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
256	257	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
257	258	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
258	259	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
259	260	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
260	261	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
261	262	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
262	263	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
263	264	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
264	265	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
265	266	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
266	267	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
267	268	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
268	269	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
269	270	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
270	271	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
271	272	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
272	273	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
273	274	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
274	275	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
275	276	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
276	277	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
277	278	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
278	279	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
279	280	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
280	281	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
281	282	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
282	283	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
283	284	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
284	285	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
285	286	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
286	287	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
287	288	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
288	289	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
289	290	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
290	291	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
291	292	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
292	293	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
293	294	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
294	295	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
295	296	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
296	297	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
297	298	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
298	299	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
299	300	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
300	301	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
301	302	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
302	303	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
303	304	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
304	305	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
305	306	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
306	307	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
307	308	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
308	309	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
309	310	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
310	311	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
311	312	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
312	313	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
313	314	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
314	315	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
315	316	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
316	317	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
317	318	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
318	319	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
319	320	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
320	321	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
321	322	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
322	323	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
323	324	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
324	325	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
325	326	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
326	327	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
327	328	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
328	329	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
329	330	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
330	331	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
331	332	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
332	333	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
333	334	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
334	335	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
335	336	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
336	337	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
337	338	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
338	339	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
339	340	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
340	341	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
341	342	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
342	343	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
343	344	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
344	345	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
345	346	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
346	347	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
347	348	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
348	349	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
349	350	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
350	351	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
351	352	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
352	353	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
353	354	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
354	355	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
355	356	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
356	357	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
357	358	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
358	359	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
359	360	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
360	361	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
361	1	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
